Logistics_ID,Ref_OrderID,Delivery_Status
TRK-947706,ORD-147706,RTO
TRK-947707,ORD-147707,In Transit
TRK-947708,ORD-147708,RTO
TRK-947709,ORD-147709,RTO
TRK-947710,ORD-147710,Delivered
TRK-947711,ORD-147711,In Transit
TRK-947712,ORD-147712,Delivered
TRK-947713,ORD-147713,Delivered
TRK-947714,ORD-147714,In Transit
TRK-947715,ORD-147715,RTO
TRK-947716,ORD-147716,In Transit
TRK-947717,ORD-147717,Delivered
TRK-947718,ORD-147718,Delivered
TRK-947719,ORD-147719,Delivered
TRK-947720,ORD-147720,In Transit
TRK-947721,ORD-147721,Delivered
TRK-947722,ORD-147722,Delivered
TRK-947723,ORD-147723,In Transit
TRK-947724,ORD-147724,In Transit
TRK-947725,ORD-147725,RTO
TRK-947726,ORD-147726,Delivered
TRK-947727,ORD-147727,In Transit
TRK-947729,ORD-147729,RTO
TRK-947730,ORD-147730,RTO
TRK-947731,ORD-147731,RTO
TRK-947732,ORD-147732,In Transit
TRK-947733,ORD-147733,RTO
TRK-947734,ORD-147734,Delivered
TRK-947735,ORD-147735,Delivered
TRK-947736,ORD-147736,Delivered
TRK-947737,ORD-147737,RTO
TRK-947738,ORD-147738,In Transit
TRK-947739,ORD-147739,Delivered
TRK-947740,ORD-147740,RTO
TRK-947741,ORD-147741,Delivered
TRK-947742,ORD-147742,In Transit
TRK-947743,ORD-147743,Delivered
TRK-947744,ORD-147744,RTO
TRK-947745,ORD-147745,Delivered
TRK-947746,ORD-147746,RTO
TRK-947747,ORD-147747,Delivered
TRK-947748,ORD-147748,In Transit
TRK-947749,ORD-147749,In Transit
TRK-947751,ORD-147751,In Transit
TRK-947752,ORD-147752,RTO
TRK-947753,ORD-147753,RTO
TRK-947754,ORD-147754,Delivered
TRK-947755,ORD-147755,In Transit
TRK-947756,ORD-147756,RTO
TRK-947757,ORD-147757,In Transit
TRK-947758,ORD-147758,Delivered
TRK-947759,ORD-147759,Delivered
TRK-947760,ORD-147760,RTO
TRK-947761,ORD-147761,Delivered
TRK-947762,ORD-147762,RTO
TRK-947763,ORD-147763,Delivered
TRK-947764,ORD-147764,RTO
TRK-947767,ORD-147767,RTO
TRK-947768,ORD-147768,RTO
TRK-947769,ORD-147769,In Transit
TRK-947770,ORD-147770,Delivered
TRK-947771,ORD-147771,In Transit
TRK-947772,ORD-147772,RTO
TRK-947773,ORD-147773,RTO
TRK-947774,ORD-147774,Delivered
TRK-947775,ORD-147775,RTO
TRK-947776,ORD-147776,In Transit
TRK-947777,ORD-147777,In Transit
TRK-947778,ORD-147778,RTO
TRK-947779,ORD-147779,RTO
TRK-947780,ORD-147780,Delivered
TRK-947781,ORD-147781,RTO
TRK-947782,ORD-147782,RTO
TRK-947783,ORD-147783,Delivered
TRK-947784,ORD-147784,Delivered
TRK-947785,ORD-147785,In Transit
TRK-947786,ORD-147786,In Transit
TRK-947787,ORD-147787,In Transit
TRK-947788,ORD-147788,In Transit
TRK-947789,ORD-147789,In Transit
TRK-947790,ORD-147790,RTO
TRK-947791,ORD-147791,RTO
TRK-947792,ORD-147792,Delivered
TRK-947793,ORD-147793,In Transit
TRK-947794,ORD-147794,RTO
TRK-947795,ORD-147795,Delivered
TRK-947796,ORD-147796,RTO
TRK-947797,ORD-147797,Delivered
TRK-947798,ORD-147798,RTO
TRK-947799,ORD-147799,Delivered
TRK-947801,ORD-147801,In Transit
TRK-947802,ORD-147802,Delivered
TRK-947803,ORD-147803,Delivered
TRK-947804,ORD-147804,Delivered
TRK-947805,ORD-147805,In Transit
TRK-947806,ORD-147806,RTO
TRK-947807,ORD-147807,Delivered
TRK-947808,ORD-147808,In Transit
TRK-947809,ORD-147809,Delivered
TRK-947810,ORD-147810,Delivered
TRK-947811,ORD-147811,In Transit
TRK-947812,ORD-147812,RTO
TRK-947813,ORD-147813,In Transit
TRK-947814,ORD-147814,In Transit
TRK-947816,ORD-147816,RTO
TRK-947817,ORD-147817,RTO
TRK-947818,ORD-147818,In Transit
TRK-947819,ORD-147819,In Transit
TRK-947822,ORD-147822,Delivered
TRK-947823,ORD-147823,In Transit
TRK-947824,ORD-147824,In Transit
TRK-947825,ORD-147825,In Transit
TRK-947826,ORD-147826,In Transit
TRK-947828,ORD-147828,RTO
TRK-947829,ORD-147829,In Transit
TRK-947830,ORD-147830,RTO
TRK-947831,ORD-147831,In Transit
TRK-947832,ORD-147832,In Transit
TRK-947833,ORD-147833,RTO
TRK-947834,ORD-147834,RTO
TRK-947835,ORD-147835,RTO
TRK-947836,ORD-147836,RTO
TRK-947837,ORD-147837,RTO
TRK-947838,ORD-147838,Delivered
TRK-947839,ORD-147839,Delivered
TRK-947840,ORD-147840,RTO
TRK-947841,ORD-147841,RTO
TRK-947843,ORD-147843,RTO
TRK-947844,ORD-147844,Delivered
TRK-947845,ORD-147845,In Transit
TRK-947846,ORD-147846,Delivered
TRK-947847,ORD-147847,RTO
TRK-947848,ORD-147848,RTO
TRK-947849,ORD-147849,In Transit
TRK-947850,ORD-147850,In Transit
TRK-947851,ORD-147851,In Transit
TRK-947852,ORD-147852,In Transit
TRK-947853,ORD-147853,Delivered
TRK-947854,ORD-147854,Delivered
TRK-947855,ORD-147855,RTO
TRK-947856,ORD-147856,In Transit
TRK-947857,ORD-147857,In Transit
TRK-947858,ORD-147858,Delivered
TRK-947859,ORD-147859,In Transit
TRK-947860,ORD-147860,In Transit
TRK-947861,ORD-147861,RTO
TRK-947862,ORD-147862,Delivered
TRK-947863,ORD-147863,In Transit
TRK-947865,ORD-147865,RTO
TRK-947866,ORD-147866,In Transit
TRK-947867,ORD-147867,In Transit
TRK-947868,ORD-147868,Delivered
TRK-947869,ORD-147869,RTO
TRK-947870,ORD-147870,In Transit
TRK-947871,ORD-147871,RTO
TRK-947872,ORD-147872,Delivered
TRK-947873,ORD-147873,RTO
TRK-947874,ORD-147874,RTO
TRK-947875,ORD-147875,Delivered
TRK-947876,ORD-147876,In Transit
TRK-947877,ORD-147877,RTO
TRK-947878,ORD-147878,Delivered
TRK-947879,ORD-147879,RTO
TRK-947880,ORD-147880,Delivered
TRK-947881,ORD-147881,In Transit
TRK-947882,ORD-147882,RTO
TRK-947883,ORD-147883,In Transit
TRK-947884,ORD-147884,RTO
TRK-947885,ORD-147885,RTO
TRK-947886,ORD-147886,RTO
TRK-947887,ORD-147887,Delivered
TRK-947888,ORD-147888,RTO
TRK-947889,ORD-147889,In Transit
TRK-947890,ORD-147890,Delivered
TRK-947891,ORD-147891,Delivered
TRK-947892,ORD-147892,RTO
TRK-947893,ORD-147893,Delivered
TRK-947895,ORD-147895,Delivered
TRK-947896,ORD-147896,In Transit
TRK-947897,ORD-147897,Delivered
TRK-947898,ORD-147898,RTO
TRK-947899,ORD-147899,Delivered
TRK-947900,ORD-147900,RTO
TRK-947901,ORD-147901,RTO
TRK-947902,ORD-147902,RTO
TRK-947903,ORD-147903,RTO
TRK-947904,ORD-147904,Delivered
TRK-947905,ORD-147905,Delivered
TRK-947906,ORD-147906,In Transit
TRK-947907,ORD-147907,Delivered
TRK-947908,ORD-147908,Delivered
TRK-947909,ORD-147909,Delivered
TRK-947910,ORD-147910,Delivered
TRK-947911,ORD-147911,RTO
TRK-947912,ORD-147912,In Transit
TRK-947913,ORD-147913,RTO
TRK-947914,ORD-147914,RTO
TRK-947915,ORD-147915,RTO
TRK-947916,ORD-147916,In Transit
TRK-947917,ORD-147917,Delivered
TRK-947918,ORD-147918,RTO
TRK-947919,ORD-147919,Delivered
TRK-947920,ORD-147920,RTO
TRK-947921,ORD-147921,Delivered
TRK-947922,ORD-147922,Delivered
TRK-947924,ORD-147924,Delivered
TRK-947925,ORD-147925,Delivered
TRK-947926,ORD-147926,Delivered
TRK-947927,ORD-147927,In Transit
TRK-947928,ORD-147928,RTO
TRK-947929,ORD-147929,Delivered
TRK-947930,ORD-147930,RTO
TRK-947931,ORD-147931,Delivered
TRK-947932,ORD-147932,In Transit
TRK-947933,ORD-147933,RTO
TRK-947934,ORD-147934,Delivered
TRK-947935,ORD-147935,RTO
TRK-947937,ORD-147937,In Transit
TRK-947938,ORD-147938,Delivered
TRK-947939,ORD-147939,In Transit
TRK-947940,ORD-147940,In Transit
TRK-947941,ORD-147941,In Transit
TRK-947942,ORD-147942,In Transit
TRK-947943,ORD-147943,RTO
TRK-947944,ORD-147944,Delivered
TRK-947945,ORD-147945,RTO
TRK-947946,ORD-147946,RTO
TRK-947947,ORD-147947,Delivered
TRK-947948,ORD-147948,RTO
TRK-947949,ORD-147949,In Transit
TRK-947950,ORD-147950,In Transit
TRK-947951,ORD-147951,In Transit
TRK-947952,ORD-147952,Delivered
TRK-947953,ORD-147953,In Transit
TRK-947954,ORD-147954,RTO
TRK-947955,ORD-147955,In Transit
TRK-947956,ORD-147956,In Transit
TRK-947957,ORD-147957,Delivered
TRK-947958,ORD-147958,RTO
TRK-947959,ORD-147959,Delivered
TRK-947960,ORD-147960,RTO
TRK-947961,ORD-147961,In Transit
TRK-947962,ORD-147962,In Transit
TRK-947963,ORD-147963,In Transit
TRK-947964,ORD-147964,Delivered
TRK-947965,ORD-147965,In Transit
TRK-947966,ORD-147966,In Transit
TRK-947967,ORD-147967,In Transit
TRK-947968,ORD-147968,Delivered
TRK-947969,ORD-147969,In Transit
TRK-947970,ORD-147970,Delivered
TRK-947971,ORD-147971,RTO
TRK-947972,ORD-147972,Delivered
TRK-947973,ORD-147973,In Transit
TRK-947974,ORD-147974,Delivered
TRK-947975,ORD-147975,RTO
TRK-947976,ORD-147976,Delivered
TRK-947977,ORD-147977,Delivered
TRK-947978,ORD-147978,In Transit
TRK-947979,ORD-147979,In Transit
TRK-947980,ORD-147980,In Transit
TRK-947981,ORD-147981,RTO
TRK-947982,ORD-147982,Delivered
TRK-947983,ORD-147983,RTO
TRK-947984,ORD-147984,RTO
TRK-947985,ORD-147985,In Transit
TRK-947986,ORD-147986,Delivered
TRK-947987,ORD-147987,RTO
TRK-947988,ORD-147988,In Transit
TRK-947989,ORD-147989,RTO
TRK-947990,ORD-147990,In Transit
TRK-947991,ORD-147991,In Transit
TRK-947992,ORD-147992,In Transit
TRK-947993,ORD-147993,In Transit
TRK-947994,ORD-147994,RTO
TRK-947995,ORD-147995,RTO
TRK-947996,ORD-147996,In Transit
TRK-947997,ORD-147997,RTO
TRK-947998,ORD-147998,RTO
TRK-948000,ORD-148000,Delivered
TRK-948001,ORD-148001,RTO
TRK-948002,ORD-148002,RTO
TRK-948003,ORD-148003,RTO
TRK-948004,ORD-148004,Delivered
TRK-948005,ORD-148005,RTO
TRK-948006,ORD-148006,In Transit
TRK-948007,ORD-148007,RTO
TRK-948008,ORD-148008,RTO
TRK-948009,ORD-148009,Delivered
TRK-948010,ORD-148010,Delivered
TRK-948011,ORD-148011,Delivered
TRK-948012,ORD-148012,RTO
TRK-948013,ORD-148013,RTO
TRK-948014,ORD-148014,In Transit
TRK-948015,ORD-148015,Delivered
TRK-948016,ORD-148016,In Transit
TRK-948017,ORD-148017,Delivered
TRK-948018,ORD-148018,Delivered
TRK-948019,ORD-148019,Delivered
TRK-948020,ORD-148020,Delivered
TRK-948021,ORD-148021,RTO
TRK-948022,ORD-148022,RTO
TRK-948023,ORD-148023,In Transit
TRK-948024,ORD-148024,In Transit
TRK-948025,ORD-148025,RTO
TRK-948026,ORD-148026,Delivered
TRK-948027,ORD-148027,RTO
TRK-948028,ORD-148028,RTO
TRK-948029,ORD-148029,In Transit
TRK-948030,ORD-148030,RTO
TRK-948031,ORD-148031,Delivered
TRK-948032,ORD-148032,RTO
TRK-948033,ORD-148033,RTO
TRK-948034,ORD-148034,RTO
TRK-948035,ORD-148035,In Transit
TRK-948036,ORD-148036,Delivered
TRK-948037,ORD-148037,Delivered
TRK-948038,ORD-148038,RTO
TRK-948039,ORD-148039,Delivered
TRK-948040,ORD-148040,RTO
TRK-948041,ORD-148041,In Transit
TRK-948042,ORD-148042,RTO
TRK-948043,ORD-148043,In Transit
TRK-948044,ORD-148044,Delivered
TRK-948045,ORD-148045,Delivered
TRK-948046,ORD-148046,In Transit
TRK-948047,ORD-148047,RTO
TRK-948048,ORD-148048,Delivered
TRK-948049,ORD-148049,Delivered
TRK-948050,ORD-148050,In Transit
TRK-948051,ORD-148051,Delivered
TRK-948052,ORD-148052,In Transit
TRK-948053,ORD-148053,In Transit
TRK-948054,ORD-148054,Delivered
TRK-948055,ORD-148055,Delivered
TRK-948056,ORD-148056,Delivered
TRK-948057,ORD-148057,In Transit
TRK-948058,ORD-148058,Delivered
TRK-948059,ORD-148059,In Transit
TRK-948060,ORD-148060,RTO
TRK-948062,ORD-148062,RTO
TRK-948063,ORD-148063,Delivered
TRK-948064,ORD-148064,In Transit
TRK-948065,ORD-148065,RTO
TRK-948066,ORD-148066,RTO
TRK-948068,ORD-148068,Delivered
TRK-948069,ORD-148069,RTO
TRK-948070,ORD-148070,Delivered
TRK-948072,ORD-148072,In Transit
TRK-948073,ORD-148073,Delivered
TRK-948074,ORD-148074,Delivered
TRK-948075,ORD-148075,RTO
TRK-948076,ORD-148076,Delivered
TRK-948077,ORD-148077,RTO
TRK-948078,ORD-148078,RTO
TRK-948079,ORD-148079,RTO
TRK-948080,ORD-148080,RTO
TRK-948081,ORD-148081,In Transit
TRK-948082,ORD-148082,In Transit
TRK-948083,ORD-148083,RTO
TRK-948084,ORD-148084,In Transit
TRK-948085,ORD-148085,Delivered
TRK-948086,ORD-148086,Delivered
TRK-948087,ORD-148087,Delivered
TRK-948089,ORD-148089,In Transit
TRK-948090,ORD-148090,RTO
TRK-948091,ORD-148091,In Transit
TRK-948092,ORD-148092,Delivered
TRK-948093,ORD-148093,In Transit
TRK-948094,ORD-148094,Delivered
TRK-948095,ORD-148095,RTO
TRK-948096,ORD-148096,Delivered
TRK-948097,ORD-148097,In Transit
TRK-948098,ORD-148098,In Transit
TRK-948099,ORD-148099,Delivered
TRK-948100,ORD-148100,Delivered
TRK-948101,ORD-148101,In Transit
TRK-948102,ORD-148102,In Transit
TRK-948103,ORD-148103,RTO
TRK-948104,ORD-148104,In Transit
TRK-948105,ORD-148105,In Transit
TRK-948106,ORD-148106,RTO
TRK-948107,ORD-148107,RTO
TRK-948110,ORD-148110,Delivered
TRK-948111,ORD-148111,In Transit
TRK-948112,ORD-148112,In Transit
TRK-948113,ORD-148113,In Transit
TRK-948114,ORD-148114,RTO
TRK-948115,ORD-148115,Delivered
TRK-948116,ORD-148116,Delivered
TRK-948117,ORD-148117,Delivered
TRK-948118,ORD-148118,Delivered
TRK-948119,ORD-148119,In Transit
TRK-948120,ORD-148120,RTO
TRK-948121,ORD-148121,Delivered
TRK-948122,ORD-148122,Delivered
TRK-948123,ORD-148123,In Transit
TRK-948124,ORD-148124,In Transit
TRK-948125,ORD-148125,Delivered
TRK-948126,ORD-148126,Delivered
TRK-948127,ORD-148127,In Transit
TRK-948128,ORD-148128,RTO
TRK-948129,ORD-148129,RTO
TRK-948130,ORD-148130,RTO
TRK-948131,ORD-148131,In Transit
TRK-948132,ORD-148132,RTO
TRK-948133,ORD-148133,Delivered
TRK-948134,ORD-148134,Delivered
TRK-948135,ORD-148135,In Transit
TRK-948137,ORD-148137,In Transit
TRK-948138,ORD-148138,RTO
TRK-948139,ORD-148139,RTO
TRK-948140,ORD-148140,Delivered
TRK-948141,ORD-148141,RTO
TRK-948142,ORD-148142,Delivered
TRK-948143,ORD-148143,RTO
TRK-948144,ORD-148144,RTO
TRK-948145,ORD-148145,RTO
TRK-948146,ORD-148146,In Transit
TRK-948147,ORD-148147,In Transit
TRK-948148,ORD-148148,In Transit
TRK-948150,ORD-148150,Delivered
TRK-948151,ORD-148151,In Transit
TRK-948152,ORD-148152,RTO
TRK-948153,ORD-148153,In Transit
TRK-948154,ORD-148154,In Transit
TRK-948156,ORD-148156,Delivered
TRK-948157,ORD-148157,In Transit
TRK-948158,ORD-148158,RTO
TRK-948159,ORD-148159,Delivered
TRK-948160,ORD-148160,In Transit
TRK-948161,ORD-148161,RTO
TRK-948162,ORD-148162,RTO
TRK-948163,ORD-148163,Delivered
TRK-948164,ORD-148164,RTO
TRK-948165,ORD-148165,RTO
TRK-948166,ORD-148166,RTO
TRK-948167,ORD-148167,Delivered
TRK-948168,ORD-148168,Delivered
TRK-948169,ORD-148169,Delivered
TRK-948170,ORD-148170,In Transit
TRK-948171,ORD-148171,In Transit
TRK-948172,ORD-148172,RTO
TRK-948173,ORD-148173,Delivered
TRK-948174,ORD-148174,Delivered
TRK-948175,ORD-148175,In Transit
TRK-948176,ORD-148176,Delivered
TRK-948177,ORD-148177,Delivered
TRK-948179,ORD-148179,Delivered
TRK-948180,ORD-148180,RTO
TRK-948181,ORD-148181,Delivered
TRK-948182,ORD-148182,Delivered
TRK-948183,ORD-148183,In Transit
TRK-948184,ORD-148184,In Transit
TRK-948185,ORD-148185,Delivered
TRK-948186,ORD-148186,RTO
TRK-948187,ORD-148187,In Transit
TRK-948188,ORD-148188,In Transit
TRK-948189,ORD-148189,In Transit
TRK-948190,ORD-148190,In Transit
TRK-948191,ORD-148191,Delivered
TRK-948192,ORD-148192,In Transit
TRK-948193,ORD-148193,RTO
TRK-948194,ORD-148194,In Transit
TRK-948195,ORD-148195,In Transit
TRK-948196,ORD-148196,RTO
TRK-948197,ORD-148197,Delivered
TRK-948198,ORD-148198,In Transit
TRK-948200,ORD-148200,In Transit
TRK-948201,ORD-148201,Delivered
TRK-948202,ORD-148202,Delivered
TRK-948203,ORD-148203,Delivered
TRK-948204,ORD-148204,RTO
TRK-948205,ORD-148205,In Transit
TRK-948206,ORD-148206,In Transit
TRK-948207,ORD-148207,In Transit
TRK-948208,ORD-148208,Delivered
TRK-948209,ORD-148209,RTO
TRK-948210,ORD-148210,Delivered
TRK-948211,ORD-148211,Delivered
TRK-948212,ORD-148212,In Transit
TRK-948213,ORD-148213,Delivered
TRK-948214,ORD-148214,In Transit
TRK-948215,ORD-148215,Delivered
TRK-948216,ORD-148216,In Transit
TRK-948217,ORD-148217,RTO
TRK-948218,ORD-148218,RTO
TRK-948219,ORD-148219,In Transit
TRK-948220,ORD-148220,RTO
TRK-948221,ORD-148221,RTO
TRK-948222,ORD-148222,Delivered
TRK-948223,ORD-148223,RTO
TRK-948224,ORD-148224,RTO
TRK-948225,ORD-148225,In Transit
TRK-948226,ORD-148226,RTO
TRK-948227,ORD-148227,Delivered
TRK-948228,ORD-148228,Delivered
TRK-948229,ORD-148229,RTO
TRK-948230,ORD-148230,In Transit
TRK-948231,ORD-148231,Delivered
TRK-948232,ORD-148232,Delivered
TRK-948233,ORD-148233,RTO
TRK-948234,ORD-148234,Delivered
TRK-948235,ORD-148235,RTO
TRK-948236,ORD-148236,Delivered
TRK-948237,ORD-148237,In Transit
TRK-948238,ORD-148238,Delivered
TRK-948239,ORD-148239,In Transit
TRK-948240,ORD-148240,Delivered
TRK-948241,ORD-148241,RTO
TRK-948242,ORD-148242,In Transit
TRK-948243,ORD-148243,RTO
TRK-948244,ORD-148244,In Transit
TRK-948245,ORD-148245,Delivered
TRK-948246,ORD-148246,RTO
TRK-948247,ORD-148247,Delivered
TRK-948248,ORD-148248,Delivered
TRK-948249,ORD-148249,RTO
TRK-948251,ORD-148251,RTO
TRK-948252,ORD-148252,Delivered
TRK-948253,ORD-148253,RTO
TRK-948254,ORD-148254,Delivered
TRK-948255,ORD-148255,RTO
TRK-948256,ORD-148256,Delivered
TRK-948257,ORD-148257,Delivered
TRK-948258,ORD-148258,RTO
TRK-948259,ORD-148259,In Transit
TRK-948260,ORD-148260,In Transit
TRK-948261,ORD-148261,RTO
TRK-948262,ORD-148262,Delivered
TRK-948264,ORD-148264,RTO
TRK-948265,ORD-148265,In Transit
TRK-948266,ORD-148266,RTO
TRK-948267,ORD-148267,RTO
TRK-948268,ORD-148268,Delivered
TRK-948269,ORD-148269,Delivered
TRK-948270,ORD-148270,In Transit
TRK-948272,ORD-148272,In Transit
TRK-948273,ORD-148273,Delivered
TRK-948274,ORD-148274,RTO
TRK-948275,ORD-148275,RTO
TRK-948276,ORD-148276,In Transit
TRK-948277,ORD-148277,In Transit
TRK-948278,ORD-148278,RTO
TRK-948279,ORD-148279,In Transit
TRK-948280,ORD-148280,RTO
TRK-948282,ORD-148282,Delivered
TRK-948283,ORD-148283,Delivered
TRK-948284,ORD-148284,Delivered
TRK-948285,ORD-148285,In Transit
TRK-948286,ORD-148286,RTO
TRK-948287,ORD-148287,In Transit
TRK-948288,ORD-148288,In Transit
TRK-948289,ORD-148289,Delivered
TRK-948290,ORD-148290,Delivered
TRK-948291,ORD-148291,Delivered
TRK-948292,ORD-148292,RTO
TRK-948293,ORD-148293,RTO
TRK-948294,ORD-148294,Delivered
TRK-948295,ORD-148295,In Transit
TRK-948296,ORD-148296,In Transit
TRK-948297,ORD-148297,RTO
TRK-948298,ORD-148298,RTO
TRK-948299,ORD-148299,Delivered
TRK-948300,ORD-148300,Delivered
TRK-948301,ORD-148301,RTO
TRK-948302,ORD-148302,Delivered
TRK-948303,ORD-148303,Delivered
TRK-948304,ORD-148304,RTO
TRK-948305,ORD-148305,RTO
TRK-948306,ORD-148306,RTO
TRK-948307,ORD-148307,In Transit
TRK-948308,ORD-148308,Delivered
TRK-948309,ORD-148309,In Transit
TRK-948310,ORD-148310,RTO
TRK-948311,ORD-148311,Delivered
TRK-948312,ORD-148312,In Transit
TRK-948313,ORD-148313,Delivered
TRK-948315,ORD-148315,RTO
TRK-948316,ORD-148316,RTO
TRK-948317,ORD-148317,Delivered
TRK-948318,ORD-148318,RTO
TRK-948319,ORD-148319,In Transit
TRK-948320,ORD-148320,RTO
TRK-948321,ORD-148321,Delivered
TRK-948322,ORD-148322,RTO
TRK-948323,ORD-148323,Delivered
TRK-948324,ORD-148324,RTO
TRK-948325,ORD-148325,In Transit
TRK-948326,ORD-148326,Delivered
TRK-948327,ORD-148327,Delivered
TRK-948328,ORD-148328,Delivered
TRK-948330,ORD-148330,RTO
TRK-948331,ORD-148331,RTO
TRK-948332,ORD-148332,In Transit
TRK-948333,ORD-148333,RTO
TRK-948334,ORD-148334,Delivered
TRK-948335,ORD-148335,In Transit
TRK-948336,ORD-148336,In Transit
TRK-948338,ORD-148338,Delivered
TRK-948339,ORD-148339,RTO
TRK-948340,ORD-148340,Delivered
TRK-948341,ORD-148341,In Transit
TRK-948342,ORD-148342,Delivered
TRK-948343,ORD-148343,Delivered
TRK-948345,ORD-148345,Delivered
TRK-948346,ORD-148346,RTO
TRK-948347,ORD-148347,Delivered
TRK-948348,ORD-148348,RTO
TRK-948349,ORD-148349,In Transit
TRK-948350,ORD-148350,RTO
TRK-948351,ORD-148351,RTO
TRK-948352,ORD-148352,In Transit
TRK-948353,ORD-148353,RTO
TRK-948354,ORD-148354,In Transit
TRK-948355,ORD-148355,Delivered
TRK-948356,ORD-148356,In Transit
TRK-948357,ORD-148357,In Transit
TRK-948358,ORD-148358,In Transit
TRK-948359,ORD-148359,RTO
TRK-948360,ORD-148360,RTO
TRK-948361,ORD-148361,RTO
TRK-948362,ORD-148362,Delivered
TRK-948363,ORD-148363,In Transit
TRK-948364,ORD-148364,RTO
TRK-948365,ORD-148365,In Transit
TRK-948366,ORD-148366,Delivered
TRK-948367,ORD-148367,Delivered
TRK-948368,ORD-148368,RTO
TRK-948369,ORD-148369,In Transit
TRK-948370,ORD-148370,In Transit
TRK-948371,ORD-148371,In Transit
TRK-948372,ORD-148372,In Transit
TRK-948373,ORD-148373,Delivered
TRK-948374,ORD-148374,In Transit
TRK-948375,ORD-148375,In Transit
TRK-948376,ORD-148376,RTO
TRK-948377,ORD-148377,In Transit
TRK-948378,ORD-148378,In Transit
TRK-948379,ORD-148379,Delivered
TRK-948380,ORD-148380,In Transit
TRK-948381,ORD-148381,RTO
TRK-948382,ORD-148382,Delivered
TRK-948383,ORD-148383,RTO
TRK-948384,ORD-148384,RTO
TRK-948385,ORD-148385,In Transit
TRK-948386,ORD-148386,Delivered
TRK-948387,ORD-148387,In Transit
TRK-948388,ORD-148388,In Transit
TRK-948389,ORD-148389,In Transit
TRK-948390,ORD-148390,Delivered
TRK-948391,ORD-148391,Delivered
TRK-948393,ORD-148393,RTO
TRK-948394,ORD-148394,In Transit
TRK-948395,ORD-148395,In Transit
TRK-948396,ORD-148396,Delivered
TRK-948397,ORD-148397,Delivered
TRK-948398,ORD-148398,In Transit
TRK-948399,ORD-148399,In Transit
TRK-948400,ORD-148400,RTO
TRK-948401,ORD-148401,RTO
TRK-948402,ORD-148402,RTO
TRK-948403,ORD-148403,RTO
TRK-948404,ORD-148404,In Transit
TRK-948405,ORD-148405,In Transit
TRK-948406,ORD-148406,In Transit
TRK-948407,ORD-148407,In Transit
TRK-948408,ORD-148408,RTO
TRK-948409,ORD-148409,In Transit
TRK-948410,ORD-148410,In Transit
TRK-948411,ORD-148411,Delivered
TRK-948412,ORD-148412,Delivered
TRK-948413,ORD-148413,RTO
TRK-948414,ORD-148414,Delivered
TRK-948415,ORD-148415,Delivered
TRK-948416,ORD-148416,RTO
TRK-948418,ORD-148418,RTO
TRK-948419,ORD-148419,RTO
TRK-948420,ORD-148420,RTO
TRK-948421,ORD-148421,In Transit
TRK-948422,ORD-148422,In Transit
TRK-948423,ORD-148423,In Transit
TRK-948424,ORD-148424,In Transit
TRK-948425,ORD-148425,Delivered
TRK-948426,ORD-148426,Delivered
TRK-948427,ORD-148427,In Transit
TRK-948428,ORD-148428,In Transit
TRK-948429,ORD-148429,RTO
