OrderID,OrderDate,SKU,Revenue,Payment_Status
ORD-138804,2026-05-10,OURO-73,483,Pending
ORD-138805,2026-05-02,OURO-61,419,Pending
ORD-138806,2026-05-27,OURO-38,452,Paid
ORD-138807,2026-03-02,OURO-85,359,Paid
ORD-138808,2026-03-19,OURO-57,352,Paid
ORD-138809,2026-06-05,OURO-35,81,Paid
ORD-138810,2026-06-13,OURO-73,184,Paid
ORD-138811,2026-08-14,OURO-73,246,Paid
ORD-138812,2026-03-31,OURO-20,333,Paid
ORD-138813,2026-03-14,OURO-48,491,Paid
ORD-138814,2026-07-15,OURO-43,219,Paid
ORD-138815,2026-03-20,OURO-65,378,Pending
ORD-138816,2026-05-16,OURO-63,63,Pending
ORD-138817,2026-06-13,OURO-20,260,Pending
ORD-138818,2026-06-16,OURO-76,276,Pending
ORD-138819,2026-07-05,OURO-83,276,Paid
ORD-138820,2026-07-10,OURO-82,69,Paid
ORD-138821,2026-04-20,OURO-70,469,Paid
ORD-138822,2026-02-01,OURO-64,283,Paid
ORD-138823,2026-09-01,OURO-12,196,Pending
ORD-138824,2026-09-09,OURO-39,128,Paid
ORD-138825,2026-07-09,OURO-49,54,Paid
ORD-138826,2026-02-15,OURO-18,193,Pending
ORD-138827,2026-04-11,OURO-73,87,Paid
ORD-138828,2026-05-02,OURO-43,210,Paid
ORD-138829,2026-05-27,OURO-46,326,Paid
ORD-138830,2026-02-25,OURO-63,117,Paid
ORD-138831,2026-03-02,OURO-39,395,Pending
ORD-138832,2026-08-04,OURO-69,256,Paid
ORD-138833,2026-01-23,OURO-40,281,Paid
ORD-138834,2026-04-19,OURO-41,129,Pending
ORD-138835,2025-12-21,OURO-71,376,Paid
ORD-138836,2026-09-08,OURO-75,81,Paid
ORD-138837,2026-08-07,OURO-85,449,Pending
ORD-138838,2026-03-06,OURO-67,182,Paid
ORD-138839,2026-08-28,OURO-70,441,Pending
ORD-138840,2026-04-26,OURO-27,257,Paid
ORD-138841,2026-02-17,OURO-44,298,Pending
ORD-138842,2026-08-04,OURO-99,260,Pending
ORD-138843,2026-08-02,OURO-11,450,Paid
ORD-138844,2026-05-08,OURO-24,98,Paid
ORD-138845,2025-10-16,OURO-20,486,Pending
ORD-138846,2025-12-23,OURO-46,156,Pending
ORD-138847,2025-10-26,OURO-39,414,Paid
ORD-138848,2026-01-29,OURO-80,62,Paid
ORD-138849,2025-12-18,OURO-44,123,Pending
ORD-138850,2025-12-11,OURO-92,474,Paid
ORD-138851,2026-01-27,OURO-64,81,Paid
ORD-138852,2026-08-04,OURO-29,166,Paid
ORD-138853,2026-03-26,OURO-89,444,Pending
ORD-138854,2026-04-17,OURO-15,202,Paid
ORD-138855,2026-04-13,OURO-91,306,Paid
ORD-138856,2026-07-29,OURO-19,104,Pending
ORD-138857,2026-03-09,OURO-85,388,Pending
ORD-138858,2026-04-15,OURO-77,483,Pending
ORD-138859,2026-06-01,OURO-75,499,Paid
ORD-138860,2026-03-16,OURO-91,385,Paid
ORD-138861,2026-08-02,OURO-69,393,Paid
ORD-138862,2025-11-19,OURO-42,314,Paid
ORD-138863,2026-04-10,OURO-69,194,Paid
ORD-138864,2026-01-09,OURO-76,323,Paid
ORD-138865,2025-12-01,OURO-47,360,Pending
ORD-138866,2025-11-02,OURO-53,492,Paid
ORD-138867,2026-08-13,OURO-22,127,Paid
ORD-138868,2026-08-31,OURO-68,282,Paid
ORD-138869,2026-09-05,OURO-79,281,Paid
ORD-138870,2026-07-11,OURO-12,396,Pending
ORD-138871,2026-05-02,OURO-48,232,Pending
ORD-138872,2025-10-22,OURO-69,207,Paid
ORD-138873,2026-03-15,OURO-37,294,Paid
ORD-138874,2026-01-31,OURO-86,294,Paid
ORD-138875,2026-04-22,OURO-59,283,Pending
ORD-138876,2025-11-03,OURO-43,308,Pending
ORD-138877,2026-01-14,OURO-96,282,Paid
ORD-138878,2026-01-01,OURO-19,55,Paid
ORD-138879,2026-03-22,OURO-44,94,Paid
ORD-138880,2026-04-16,OURO-30,52,Paid
ORD-138881,2025-10-13,OURO-41,195,Paid
ORD-138882,2026-09-08,OURO-21,313,Pending
ORD-138883,2026-05-18,OURO-48,158,Paid
ORD-138884,2025-09-17,OURO-10,281,Pending
ORD-138885,2025-10-04,OURO-64,491,Paid
ORD-138886,2026-05-18,OURO-95,403,Paid
ORD-138887,2026-03-29,OURO-65,182,Paid
ORD-138888,2026-07-30,OURO-65,85,Pending
ORD-138889,2026-05-17,OURO-32,71,Paid
ORD-138890,2026-08-18,OURO-89,62,Paid
ORD-138891,2026-06-19,OURO-16,377,Pending
ORD-138892,2026-06-28,OURO-62,109,Pending
ORD-138893,2026-08-19,OURO-12,74,Pending
ORD-138894,2026-06-09,OURO-97,376,Paid
ORD-138895,2026-05-04,OURO-20,73,Pending
ORD-138896,2026-08-17,OURO-95,285,Paid
ORD-138897,2026-06-30,OURO-76,427,Pending
ORD-138898,2026-05-10,OURO-50,130,Paid
ORD-138899,2026-03-02,OURO-73,135,Paid
ORD-138900,2026-06-30,OURO-63,108,Paid
ORD-138901,2025-12-16,OURO-61,414,Paid
ORD-138902,2026-05-02,OURO-34,191,Pending
ORD-138903,2026-05-20,OURO-68,301,Paid
ORD-138904,2026-08-11,OURO-84,84,Paid
ORD-138905,2025-11-14,OURO-15,419,Paid
ORD-138906,2026-08-16,OURO-31,69,Pending
ORD-138907,2025-11-01,OURO-29,120,Paid
ORD-138908,2025-09-11,OURO-47,277,Paid
ORD-138909,2025-12-16,OURO-70,109,Pending
ORD-138910,2025-12-26,OURO-56,54,Pending
ORD-138911,2025-12-19,OURO-36,303,Pending
ORD-138912,2025-09-10,OURO-49,151,Pending
ORD-138913,2026-06-19,OURO-32,361,Paid
ORD-138914,2026-01-03,OURO-50,161,Paid
ORD-138915,2025-10-05,OURO-96,163,Paid
ORD-138916,2026-06-11,OURO-56,362,Paid
ORD-138917,2026-04-08,OURO-98,160,Paid
ORD-138918,2026-04-17,OURO-24,130,Paid
ORD-138919,2026-05-21,OURO-89,252,Paid
ORD-138920,2026-05-15,OURO-49,51,Paid
ORD-138921,2026-09-04,OURO-92,134,Paid
ORD-138922,2026-02-23,OURO-32,133,Pending
ORD-138923,2026-08-12,OURO-27,152,Paid
ORD-138924,2026-09-09,OURO-54,343,Paid
ORD-138925,2026-02-16,OURO-54,295,Paid
ORD-138926,2025-10-31,OURO-98,410,Paid
ORD-138927,2026-06-27,OURO-90,326,Paid
ORD-138928,2026-07-08,OURO-82,465,Paid
ORD-138929,2025-10-13,OURO-75,490,Paid
ORD-138930,2026-07-22,OURO-49,451,Paid
ORD-138931,2026-06-22,OURO-44,164,Pending
ORD-138932,2026-07-20,OURO-50,433,Paid
ORD-138933,2025-11-12,OURO-30,280,Paid
ORD-138934,2025-12-29,OURO-89,307,Paid
ORD-138935,2026-03-06,OURO-33,210,Pending
ORD-138936,2026-05-29,OURO-32,131,Pending
ORD-138937,2026-07-09,OURO-42,383,Pending
ORD-138938,2025-10-07,OURO-41,421,Pending
ORD-138939,2025-10-29,OURO-32,333,Paid
ORD-138940,2025-10-11,OURO-30,177,Pending
ORD-138941,2026-02-24,OURO-44,165,Pending
ORD-138942,2026-03-24,OURO-29,330,Pending
ORD-138943,2025-11-20,OURO-31,99,Paid
ORD-138944,2026-03-06,OURO-64,484,Paid
ORD-138945,2026-03-27,OURO-55,280,Paid
ORD-138946,2026-01-16,OURO-94,174,Paid
ORD-138947,2026-03-05,OURO-41,140,Paid
ORD-138948,2025-12-01,OURO-73,340,Paid
ORD-138949,2026-01-04,OURO-83,255,Pending
ORD-138950,2026-02-27,OURO-19,57,Paid
ORD-138951,2026-07-23,OURO-23,235,Paid
ORD-138952,2026-08-13,OURO-81,98,Paid
ORD-138953,2025-09-22,OURO-37,327,Paid
ORD-138954,2026-06-25,OURO-60,226,Paid
ORD-138955,2026-04-07,OURO-45,269,Pending
ORD-138956,2025-12-16,OURO-84,312,Paid
ORD-138957,2026-01-05,OURO-74,364,Paid
ORD-138958,2025-11-27,OURO-61,449,Pending
ORD-138959,2026-02-24,OURO-28,94,Paid
ORD-138960,2026-05-23,OURO-27,470,Paid
ORD-138961,2025-12-13,OURO-61,200,Paid
ORD-138962,2026-05-19,OURO-77,378,Pending
ORD-138963,2025-09-11,OURO-42,272,Paid
ORD-138964,2026-03-08,OURO-90,463,Paid
ORD-138965,2026-07-01,OURO-31,357,Pending
ORD-138966,2026-04-04,OURO-72,178,Paid
ORD-138967,2026-08-01,OURO-81,389,Pending
ORD-138968,2026-07-22,OURO-87,429,Paid
ORD-138969,2026-06-17,OURO-57,391,Paid
ORD-138970,2026-05-13,OURO-67,123,Paid
ORD-138971,2026-07-14,OURO-50,65,Paid
ORD-138972,2025-09-29,OURO-23,130,Paid
ORD-138973,2026-02-16,OURO-69,447,Paid
ORD-138974,2026-02-08,OURO-76,411,Pending
ORD-138975,2025-11-28,OURO-50,482,Pending
ORD-138976,2026-06-11,OURO-55,217,Pending
ORD-138977,2026-02-24,OURO-94,337,Paid
ORD-138978,2026-07-06,OURO-23,199,Paid
ORD-138979,2026-05-28,OURO-23,347,Paid
ORD-138980,2025-10-09,OURO-39,475,Paid
ORD-138981,2026-05-02,OURO-44,174,Paid
ORD-138982,2025-11-20,OURO-43,256,Paid
ORD-138983,2025-12-05,OURO-36,102,Paid
ORD-138984,2026-01-19,OURO-77,218,Paid
ORD-138985,2026-03-24,OURO-62,231,Paid
ORD-138986,2026-07-04,OURO-98,214,Pending
ORD-138987,2026-08-27,OURO-99,249,Pending
ORD-138988,2026-08-30,OURO-26,185,Paid
ORD-138989,2025-10-26,OURO-21,490,Paid
ORD-138990,2025-11-26,OURO-48,136,Paid
ORD-138991,2025-10-19,OURO-24,416,Paid
ORD-138992,2025-09-26,OURO-29,465,Paid
ORD-138993,2026-03-20,OURO-91,407,Paid
ORD-138994,2026-08-18,OURO-23,421,Paid
ORD-138995,2026-02-16,OURO-79,165,Paid
ORD-138996,2025-11-15,OURO-57,478,Pending
ORD-138997,2026-07-08,OURO-80,271,Pending
ORD-138998,2026-01-25,OURO-64,444,Paid
ORD-138999,2026-04-22,OURO-22,359,Paid
ORD-139000,2025-12-04,OURO-17,372,Pending
ORD-139001,2026-02-23,OURO-13,464,Paid
ORD-139002,2026-04-17,OURO-40,90,Pending
ORD-139003,2026-01-28,OURO-45,482,Paid
ORD-139004,2025-09-13,OURO-73,142,Paid
ORD-139005,2026-03-13,OURO-95,58,Paid
ORD-139006,2025-09-16,OURO-81,66,Pending
ORD-139007,2025-11-27,OURO-20,260,Pending
ORD-139008,2026-05-09,OURO-15,168,Paid
ORD-139009,2025-09-29,OURO-44,346,Paid
ORD-139010,2026-04-29,OURO-68,280,Paid
ORD-139011,2026-01-28,OURO-79,342,Pending
ORD-139012,2026-04-22,OURO-97,341,Paid
ORD-139013,2025-11-09,OURO-68,448,Paid
ORD-139014,2026-08-08,OURO-83,204,Paid
ORD-139015,2026-07-10,OURO-94,103,Pending
ORD-139016,2025-09-28,OURO-80,71,Pending
ORD-139017,2026-07-25,OURO-19,318,Paid
ORD-139018,2025-11-04,OURO-67,213,Pending
ORD-139019,2026-09-08,OURO-44,303,Paid
ORD-139020,2026-07-15,OURO-63,113,Pending
ORD-139021,2025-10-24,OURO-13,485,Paid
ORD-139022,2026-01-06,OURO-74,89,Paid
ORD-139023,2026-05-05,OURO-53,492,Paid
ORD-139024,2026-05-15,OURO-98,79,Pending
ORD-139025,2026-05-07,OURO-61,153,Pending
ORD-139026,2026-07-10,OURO-41,317,Paid
ORD-139027,2025-09-16,OURO-80,368,Pending
ORD-139028,2026-03-20,OURO-51,55,Pending
ORD-139029,2026-06-16,OURO-82,357,Paid
ORD-139030,2025-10-14,OURO-85,315,Paid
ORD-139031,2026-01-07,OURO-17,130,Paid
ORD-139032,2026-06-11,OURO-44,435,Paid
ORD-139033,2026-02-02,OURO-56,271,Paid
ORD-139034,2026-06-15,OURO-30,198,Paid
ORD-139035,2026-09-09,OURO-91,201,Paid
ORD-139036,2025-10-22,OURO-67,323,Paid
ORD-139037,2025-10-10,OURO-13,340,Paid
ORD-139038,2026-08-22,OURO-62,477,Pending
ORD-139039,2026-09-05,OURO-62,263,Paid
ORD-139040,2025-11-26,OURO-55,80,Paid
ORD-139041,2025-12-22,OURO-94,204,Pending
ORD-139042,2026-08-14,OURO-37,227,Pending
ORD-139043,2026-02-15,OURO-57,424,Paid
ORD-139044,2026-07-27,OURO-26,231,Pending
ORD-139045,2025-11-25,OURO-46,406,Paid
ORD-139046,2025-11-30,OURO-80,166,Pending
ORD-139047,2025-12-05,OURO-87,437,Paid
ORD-139048,2026-03-04,OURO-19,118,Paid
ORD-139049,2025-12-11,OURO-64,224,Paid
ORD-139050,2026-03-31,OURO-30,165,Paid
ORD-139051,2026-05-16,OURO-58,154,Pending
ORD-139052,2025-12-09,OURO-34,115,Paid
ORD-139053,2025-10-19,OURO-55,163,Pending
ORD-139054,2025-10-08,OURO-25,62,Pending
ORD-139055,2025-09-22,OURO-40,420,Paid
ORD-139056,2026-03-23,OURO-40,499,Paid
ORD-139057,2026-08-18,OURO-91,274,Paid
ORD-139058,2025-10-01,OURO-50,95,Paid
ORD-139059,2026-05-27,OURO-16,174,Pending
ORD-139060,2026-07-29,OURO-92,345,Paid
ORD-139061,2026-06-21,OURO-19,282,Paid
ORD-139062,2025-10-18,OURO-65,140,Paid
ORD-139063,2026-03-04,OURO-70,362,Paid
ORD-139064,2026-01-14,OURO-90,109,Paid
ORD-139065,2025-10-30,OURO-21,119,Pending
ORD-139066,2026-01-16,OURO-37,307,Pending
ORD-139067,2025-10-15,OURO-52,71,Paid
ORD-139068,2026-05-15,OURO-38,441,Pending
ORD-139069,2025-10-02,OURO-95,142,Pending
ORD-139070,2026-08-29,OURO-47,120,Paid
ORD-139071,2026-07-04,OURO-24,293,Pending
ORD-139072,2026-06-17,OURO-93,183,Pending
ORD-139073,2025-12-11,OURO-43,107,Pending
ORD-139074,2026-03-30,OURO-76,335,Paid
ORD-139075,2025-12-12,OURO-24,449,Pending
ORD-139076,2025-12-06,OURO-33,226,Pending
ORD-139077,2026-05-10,OURO-25,71,Paid
ORD-139078,2026-04-02,OURO-40,175,Paid
ORD-139079,2026-03-22,OURO-22,388,Paid
ORD-139080,2026-01-10,OURO-63,250,Pending
ORD-139081,2025-09-25,OURO-43,243,Paid
ORD-139082,2026-02-05,OURO-10,454,Paid
ORD-139083,2025-10-28,OURO-61,440,Paid
ORD-139084,2026-06-23,OURO-36,398,Paid
ORD-139085,2026-03-06,OURO-61,376,Paid
ORD-139086,2026-08-21,OURO-74,249,Paid
ORD-139087,2025-11-23,OURO-86,216,Paid
ORD-139088,2026-04-18,OURO-95,112,Paid
ORD-139089,2025-12-27,OURO-42,468,Paid
ORD-139090,2025-11-23,OURO-45,100,Pending
ORD-139091,2026-06-25,OURO-21,476,Paid
ORD-139092,2025-09-12,OURO-44,322,Paid
ORD-139093,2025-12-28,OURO-83,373,Paid
ORD-139094,2025-10-26,OURO-19,154,Pending
ORD-139095,2025-10-23,OURO-68,282,Pending
ORD-139096,2025-09-16,OURO-97,165,Paid
ORD-139097,2026-08-19,OURO-72,443,Paid
ORD-139098,2025-10-17,OURO-38,365,Paid
ORD-139099,2025-11-08,OURO-88,241,Pending
ORD-139100,2026-02-10,OURO-17,322,Paid
ORD-139101,2026-08-06,OURO-92,139,Paid
ORD-139102,2026-01-15,OURO-56,112,Paid
ORD-139103,2026-01-03,OURO-35,325,Paid
ORD-139104,2025-11-04,OURO-58,379,Paid
ORD-139105,2025-10-04,OURO-17,453,Paid
ORD-139106,2026-06-03,OURO-99,399,Paid
ORD-139107,2026-08-11,OURO-77,297,Paid
ORD-139108,2025-12-22,OURO-63,148,Paid
ORD-139109,2026-07-24,OURO-82,449,Paid
ORD-139110,2026-01-26,OURO-12,330,Paid
ORD-139111,2026-03-16,OURO-61,315,Paid
ORD-139112,2026-02-11,OURO-17,413,Paid
ORD-139113,2026-03-24,OURO-35,256,Paid
ORD-139114,2026-07-10,OURO-40,189,Paid
ORD-139115,2025-09-20,OURO-96,191,Pending
ORD-139116,2026-07-05,OURO-45,406,Pending
ORD-139117,2026-02-07,OURO-24,463,Pending
ORD-139118,2025-09-19,OURO-39,158,Paid
ORD-139119,2025-10-13,OURO-19,348,Paid
ORD-139120,2026-03-29,OURO-87,192,Paid
ORD-139121,2026-04-30,OURO-81,113,Paid
ORD-139122,2026-08-17,OURO-46,100,Paid
ORD-139123,2025-09-18,OURO-16,465,Paid
ORD-139124,2026-07-22,OURO-56,395,Pending
ORD-139125,2026-03-16,OURO-34,74,Pending
ORD-139126,2026-04-11,OURO-59,194,Paid
ORD-139127,2025-11-04,OURO-12,312,Paid
ORD-139128,2026-01-30,OURO-34,302,Pending
ORD-139129,2026-05-07,OURO-92,398,Pending
ORD-139130,2025-10-27,OURO-43,248,Pending
ORD-139131,2025-10-16,OURO-57,50,Paid
ORD-139132,2025-09-25,OURO-25,316,Paid
ORD-139133,2026-07-10,OURO-53,116,Pending
ORD-139134,2025-10-17,OURO-11,92,Pending
ORD-139135,2026-05-17,OURO-34,91,Pending
ORD-139136,2026-07-30,OURO-64,401,Pending
ORD-139137,2026-02-05,OURO-43,394,Pending
ORD-139138,2026-01-30,OURO-82,360,Pending
ORD-139139,2026-06-30,OURO-90,168,Paid
ORD-139140,2026-04-12,OURO-52,449,Pending
ORD-139141,2026-01-05,OURO-57,365,Paid
ORD-139142,2026-03-23,OURO-17,99,Paid
ORD-139143,2026-09-05,OURO-69,496,Paid
ORD-139144,2026-04-21,OURO-79,175,Pending
ORD-139145,2025-11-08,OURO-51,246,Pending
ORD-139146,2026-06-11,OURO-27,309,Paid
ORD-139147,2026-05-24,OURO-41,115,Paid
ORD-139148,2025-11-18,OURO-23,111,Paid
ORD-139149,2025-09-27,OURO-27,261,Paid
ORD-139150,2026-08-01,OURO-60,99,Pending
ORD-139151,2026-04-18,OURO-33,164,Paid
ORD-139152,2026-03-16,OURO-77,352,Paid
ORD-139153,2026-09-06,OURO-46,250,Pending
ORD-139154,2025-10-19,OURO-83,488,Pending
ORD-139155,2026-05-09,OURO-16,361,Pending
ORD-139156,2026-04-25,OURO-96,207,Paid
ORD-139157,2026-02-28,OURO-41,101,Paid
ORD-139158,2025-12-25,OURO-38,129,Paid
ORD-139159,2026-03-09,OURO-11,104,Paid
ORD-139160,2026-02-23,OURO-32,172,Paid
ORD-139161,2026-01-22,OURO-93,372,Pending
ORD-139162,2026-04-09,OURO-78,297,Paid
ORD-139163,2026-01-03,OURO-82,145,Paid
ORD-139164,2026-09-09,OURO-16,127,Pending
ORD-139165,2025-12-31,OURO-51,114,Pending
ORD-139166,2025-10-12,OURO-60,111,Paid
ORD-139167,2025-12-21,OURO-97,151,Paid
ORD-139168,2026-09-09,OURO-48,251,Paid
ORD-139169,2026-06-28,OURO-14,414,Pending
ORD-139170,2026-05-31,OURO-50,439,Paid
ORD-139171,2026-03-16,OURO-52,199,Paid
ORD-139172,2026-08-01,OURO-52,273,Paid
ORD-139173,2025-10-21,OURO-77,131,Pending
ORD-139174,2025-09-14,OURO-98,364,Paid
ORD-139175,2025-12-24,OURO-16,282,Paid
ORD-139176,2026-08-24,OURO-36,175,Paid
ORD-139177,2026-07-03,OURO-24,84,Paid
ORD-139178,2026-06-30,OURO-80,258,Paid
ORD-139179,2025-11-20,OURO-90,210,Paid
ORD-139180,2026-09-08,OURO-82,122,Pending
ORD-139181,2026-04-16,OURO-32,217,Paid
ORD-139182,2025-10-07,OURO-81,151,Paid
ORD-139183,2026-07-06,OURO-97,460,Pending
ORD-139184,2026-01-06,OURO-39,167,Paid
ORD-139185,2026-03-29,OURO-81,434,Paid
ORD-139186,2026-01-13,OURO-34,349,Paid
ORD-139187,2026-03-21,OURO-30,219,Pending
ORD-139188,2026-08-01,OURO-70,251,Pending
ORD-139189,2026-04-05,OURO-10,288,Paid
ORD-139190,2026-03-22,OURO-11,313,Pending
ORD-139191,2026-05-27,OURO-20,435,Paid
ORD-139192,2025-11-03,OURO-67,366,Pending
ORD-139193,2026-07-13,OURO-27,155,Paid
ORD-139194,2025-10-26,OURO-87,237,Paid
ORD-139195,2026-07-06,OURO-39,338,Pending
ORD-139196,2025-09-11,OURO-30,221,Paid
ORD-139197,2026-03-12,OURO-41,479,Paid
ORD-139198,2026-05-12,OURO-97,258,Paid
ORD-139199,2026-05-15,OURO-15,99,Paid
ORD-139200,2026-04-05,OURO-24,243,Paid
ORD-139201,2026-09-05,OURO-90,197,Paid
ORD-139202,2026-04-07,OURO-19,294,Paid
ORD-139203,2026-01-21,OURO-78,275,Paid
ORD-139204,2026-01-01,OURO-67,236,Pending
ORD-139205,2026-07-26,OURO-88,325,Paid
ORD-139206,2026-07-19,OURO-55,333,Paid
ORD-139207,2026-01-06,OURO-30,299,Paid
ORD-139208,2025-09-15,OURO-76,448,Pending
ORD-139209,2026-06-12,OURO-61,392,Paid
ORD-139210,2025-12-12,OURO-68,237,Paid
ORD-139211,2025-11-11,OURO-85,192,Pending
ORD-139212,2025-12-22,OURO-66,90,Paid
ORD-139213,2026-08-18,OURO-36,245,Paid
ORD-139214,2025-12-17,OURO-97,448,Paid
ORD-139215,2026-04-25,OURO-90,238,Paid
ORD-139216,2026-04-27,OURO-82,214,Pending
ORD-139217,2026-01-31,OURO-71,452,Paid
ORD-139218,2025-10-14,OURO-82,124,Paid
ORD-139219,2026-01-25,OURO-98,369,Pending
ORD-139220,2025-12-08,OURO-36,89,Paid
ORD-139221,2026-04-04,OURO-65,106,Paid
ORD-139222,2026-03-23,OURO-24,443,Paid
ORD-139223,2026-03-26,OURO-97,51,Pending
ORD-139224,2026-01-30,OURO-16,400,Paid
ORD-139225,2026-06-28,OURO-46,139,Paid
ORD-139226,2026-01-06,OURO-38,328,Paid
ORD-139227,2026-09-06,OURO-54,390,Paid
ORD-139228,2026-04-02,OURO-83,350,Pending
ORD-139229,2026-07-20,OURO-92,217,Paid
ORD-139230,2026-05-12,OURO-89,73,Paid
ORD-139231,2026-01-06,OURO-25,336,Pending
ORD-139232,2026-03-14,OURO-92,258,Pending
ORD-139233,2026-06-02,OURO-80,324,Paid
ORD-139234,2026-03-29,OURO-49,185,Paid
ORD-139235,2026-03-25,OURO-43,251,Pending
ORD-139236,2025-12-30,OURO-30,449,Pending
ORD-139237,2025-11-09,OURO-36,434,Paid
ORD-139238,2026-04-27,OURO-99,401,Paid
ORD-139239,2025-10-05,OURO-72,426,Paid
ORD-139240,2026-08-24,OURO-12,304,Paid
ORD-139241,2026-01-31,OURO-70,299,Pending
ORD-139242,2026-03-07,OURO-42,99,Paid
ORD-139243,2026-03-21,OURO-37,94,Pending
ORD-139244,2025-10-22,OURO-73,150,Paid
ORD-139245,2026-01-09,OURO-97,392,Pending
ORD-139246,2025-10-30,OURO-43,436,Pending
ORD-139247,2025-11-06,OURO-74,122,Paid
ORD-139248,2026-03-27,OURO-22,480,Pending
ORD-139249,2026-06-25,OURO-92,86,Paid
ORD-139250,2026-06-13,OURO-37,235,Paid
ORD-139251,2026-05-26,OURO-82,111,Paid
ORD-139252,2026-04-20,OURO-82,226,Pending
ORD-139253,2026-02-07,OURO-34,237,Paid
ORD-139254,2025-10-08,OURO-59,185,Paid
ORD-139255,2026-07-20,OURO-95,449,Pending
ORD-139256,2026-06-04,OURO-97,96,Paid
ORD-139257,2026-02-10,OURO-41,330,Pending
ORD-139258,2025-11-30,OURO-22,186,Pending
ORD-139259,2026-08-01,OURO-32,292,Pending
ORD-139260,2026-09-03,OURO-41,239,Paid
ORD-139261,2026-06-09,OURO-85,242,Paid
ORD-139262,2025-12-03,OURO-79,423,Pending
ORD-139263,2026-02-03,OURO-98,296,Paid
ORD-139264,2025-09-16,OURO-94,403,Paid
ORD-139265,2026-08-30,OURO-21,95,Pending
ORD-139266,2026-09-01,OURO-65,219,Paid
ORD-139267,2026-05-08,OURO-49,266,Paid
ORD-139268,2025-12-23,OURO-48,430,Paid
ORD-139269,2025-12-26,OURO-86,492,Paid
ORD-139270,2026-04-14,OURO-14,445,Paid
ORD-139271,2025-11-07,OURO-12,326,Paid
ORD-139272,2026-04-04,OURO-16,462,Paid
ORD-139273,2025-11-25,OURO-46,156,Paid
ORD-139274,2026-03-26,OURO-69,106,Paid
ORD-139275,2026-06-26,OURO-26,262,Paid
ORD-139276,2026-04-10,OURO-26,267,Paid
ORD-139277,2026-08-05,OURO-44,475,Paid
ORD-139278,2025-12-30,OURO-75,136,Pending
ORD-139279,2026-04-11,OURO-66,316,Paid
ORD-139280,2026-08-19,OURO-46,380,Pending
ORD-139281,2026-07-05,OURO-17,106,Pending
ORD-139282,2026-03-13,OURO-76,111,Pending
ORD-139283,2026-06-09,OURO-76,113,Pending
ORD-139284,2025-09-18,OURO-78,245,Pending
ORD-139285,2026-03-25,OURO-42,84,Paid
ORD-139286,2026-01-19,OURO-25,178,Pending
ORD-139287,2025-10-16,OURO-90,423,Pending
ORD-139288,2025-10-21,OURO-76,481,Paid
ORD-139289,2026-03-01,OURO-22,174,Pending
ORD-139290,2026-06-08,OURO-22,204,Paid
ORD-139291,2026-09-08,OURO-33,203,Paid
ORD-139292,2026-08-10,OURO-39,234,Pending
ORD-139293,2025-11-23,OURO-76,349,Pending
ORD-139294,2026-02-18,OURO-92,276,Pending
ORD-139295,2026-06-22,OURO-37,382,Pending
ORD-139296,2026-06-18,OURO-97,387,Paid
ORD-139297,2026-08-14,OURO-81,475,Paid
ORD-139298,2026-04-15,OURO-31,475,Paid
ORD-139299,2026-06-08,OURO-75,296,Paid
ORD-139300,2026-08-21,OURO-38,378,Paid
ORD-139301,2026-08-20,OURO-75,135,Paid
ORD-139302,2026-07-30,OURO-66,108,Paid
ORD-139303,2026-06-09,OURO-93,53,Paid
ORD-139304,2026-03-02,OURO-25,60,Pending
ORD-139305,2026-06-05,OURO-37,63,Pending
ORD-139306,2026-06-07,OURO-39,378,Paid
ORD-139307,2026-04-27,OURO-74,394,Paid
ORD-139308,2025-09-29,OURO-24,108,Pending
ORD-139309,2025-11-26,OURO-44,457,Pending
ORD-139310,2026-01-22,OURO-99,407,Paid
ORD-139311,2026-01-11,OURO-82,170,Paid
ORD-139312,2025-10-24,OURO-56,263,Paid
ORD-139313,2026-08-16,OURO-15,221,Paid
ORD-139314,2025-10-03,OURO-36,98,Paid
ORD-139315,2026-06-24,OURO-63,165,Paid
ORD-139316,2026-01-10,OURO-16,329,Paid
ORD-139317,2026-03-19,OURO-46,299,Pending
ORD-139318,2025-09-24,OURO-48,245,Paid
ORD-139319,2026-07-28,OURO-77,338,Paid
ORD-139320,2025-11-10,OURO-43,264,Pending
ORD-139321,2025-10-11,OURO-37,393,Paid
ORD-139322,2026-04-29,OURO-33,162,Pending
ORD-139323,2026-02-28,OURO-47,471,Paid
ORD-139324,2025-09-17,OURO-67,326,Paid
ORD-139325,2026-05-07,OURO-95,211,Paid
ORD-139326,2026-04-24,OURO-86,400,Pending
ORD-139327,2026-01-14,OURO-84,119,Paid
ORD-139328,2026-02-12,OURO-37,489,Pending
ORD-139329,2026-06-18,OURO-67,277,Paid
ORD-139330,2025-11-27,OURO-81,185,Pending
ORD-139331,2026-07-24,OURO-33,158,Paid
ORD-139332,2025-12-03,OURO-28,173,Pending
ORD-139333,2026-05-28,OURO-94,115,Pending
ORD-139334,2026-03-10,OURO-98,147,Pending
ORD-139335,2025-11-17,OURO-70,364,Paid
ORD-139336,2026-08-01,OURO-37,234,Paid
ORD-139337,2026-01-06,OURO-37,285,Paid
ORD-139338,2026-07-13,OURO-54,97,Pending
ORD-139339,2026-07-30,OURO-86,371,Paid
ORD-139340,2026-05-31,OURO-62,111,Pending
